SEM #,Path To Images,Filenames
SEM-UBC COL-27368,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus advena male (2ventral) .jpg, Stenus advena male (1dorsal)  .jpg, Stenus advena male (3lateral) .jpg, "
SEM-UBC COL-27413,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus strangulatus (2ventral) .jpg, Stenus strangulatus (1dorsal) .jpg, Stenus strangulatus (3lateral) .jpg, "
SEM-UBC COL-27387,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus intrusus (1dorsal) .jpg, Stenus intrusus (3lateral) .jpg, Stenus intrusus (2ventral) .jpg, "
SEM-UBC COL-27369,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus alpicola (1dorsal) .jpg, Stenus alpicola (3lateral) .jpg, Stenus alpicola (2ventral) .jpg, "
SEM-UBC COL-27384,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus fraternus female (3lateral) .jpg, Stenus fraternus female (1dorsal) .jpg, Stenus fraternus female (2ventral) .jpg, "
SEM-UBC COL-27391,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus mammops (3lateral) .jpg, Stenus mammops (1dorsal) .jpg, Stenus mammops (2ventral) .jpg, "
SEM-UBC COL-27405,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus pusillimus female (3lateral) .jpg, Stenus pusillimus female (1dorsal) .jpg, Stenus pusillimus female (2ventral) .jpg, "
SEM-UBC COL-27407,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus renifer (5genitalia) .jpg, Stenus renifer (3lateral) .jpg, Stenus renifer (1dorsal) .jpg, Stenus renifer (2ventral) .jpg, "
SEM-UBC COL-27403,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus pterobrachys form B (1dorsal) .jpg, Stenus pterobrachys form B (3lateral) .jpg, Stenus pterobrachys form A (1dorsal) .jpg, Stenus pterobrachys form A (2ventral) .jpg, Stenus pterobrachys form A (3lateral) .jpg, Stenus pterobrachys form B (2ventral) .jpg, "
SEM-UBC COL-27408,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus sayi (3lateral) .jpg, Stenus sayi (1dorsal) .jpg, Stenus sayi (2ventral) .jpg, "
SEM-UBC COL-27390,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus laccophilus female (3lateral) .jpg, Stenus laccophilus female (1dorsal) .jpg, Stenus laccophilus female (2ventral) .jpg, "
SEM-UBC COL-27416,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus tarsalis (3lateral) .jpg, Stenus tarsalis (1dorsal) .jpg, Stenus tarsalis (2ventral) .jpg, "
SEM-UBC COL-27415,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus subgriseus (1dorsal) .jpg, Stenus subgriseus (3lateral) .jpg, Stenus subgriseus (4front).jpg, Stenus subgriseus (2ventral) .jpg, "
SEM-UBC COL-27410,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus sectator (2ventral) .jpg, Stenus sectator (3lateral) .jpg, Stenus sectator (1dorsal) .jpg, "
SEM-UBC COL-27399,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus pinguis (2ventral) .jpg, Stenus pinguis (1dorsal) .jpg, Stenus pinguis (3lateral) .jpg, "
SEM-UBC COL-27397,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus parallelopipedus (1dorsal) .jpg, Stenus parallelopipedus (2ventral) .jpg, "
SEM-UBC COL-27386,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus insularis (1dorsal) .jpg, Stenus insularis (3lateral) .jpg, Stenus insularis (2ventral) .jpg, "
SEM-UBC COL-27395,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus neglectus (3lateral) .jpg, Stenus neglectus (2ventral) .jpg, Stenus neglectus (1dorsal) .jpg, "
SEM-UBC COL-27418,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus vicinus (3lateral) .jpg, Stenus vicinus (1dorsal) .jpg, Stenus vicinus (2ventral) .jpg, "
SEM-UBC COL-27377,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus colonus (1dorsal) .jpg, Stenus colonus (2ventral) .jpg, Stenus colonus (3lateral) .jpg, "
SEM-UBC COL-27380,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus dissentiens female (3lateral) .jpg, Stenus dissentiens female (2ventral) .jpg, Stenus dissentiens female (1dorsal) .jpg, "
SEM-UBC COL-25166,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus vespertinus (2ventral) .jpg, Stenus vespertinus (1dorsal) .jpg, Stenus vespertinus (3lateral) .jpg, "
SEM-UBC COL-27389,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus laccophilus male (2ventral) .jpg, Stenus laccophilus male (3lateral) .jpg, Stenus laccophilus male (1dorsal) .jpg, "
SEM-UBC COL-27373,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus bilineatus (2ventral) .jpg, Stenus bilineatus (3lateral) .jpg, Stenus bilineatus (1dorsal) .jpg, "
SEM-UBC COL-27371,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus argus male (3lateral) .jpg, Stenus argus male (2ventral) .jpg, Stenus argus male (1dorsal) .jpg, "
SEM-UBC COL-27400,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus plicipennis male (1dorsal) .jpg, Stenus plicipennis male (3lateral) .jpg, Stenus plicipennis male (2ventral) .jpg, "
SEM-UBC COL-27370,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus annularis (3lateral) .jpg, Stenus annularis (4front).jpg, Stenus annularis (2ventral) .jpg, Stenus annularis (1dorsal) .jpg, "
SEM-UBC COL-27381,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus egenus male (2ventral) .jpg, Stenus egenus male (3lateral) .jpg, "
SEM-UBC COL-27411,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus semicolon (2ventral) .jpg, Stenus semicolon (3lateral) .jpg, Stenus semicolon (1dorsal) .jpg, "
SEM-UBC COL-27394,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus nanus female (3lateral) .jpg, Stenus nanus female (1dorsal) .jpg, Stenus nanus female (2ventral) .jpg, "
SEM-UBC COL-27402,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus pollens female (2ventral) .jpg, Stenus pollens female (3lateral) .jpg, Stenus pollens female (1dorsal) .jpg, "
SEM-UBC COL-27396,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus occidentalis (1dorsal) .jpg, Stenus occidentalis (2ventral) .jpg, Stenus occidentalis (3lateral) .jpg, "
SEM-UBC COL-27023,website/Main/Coleoptera/Staphylinidae/Steninae/,"Dianous nitidulus (3lateral) .jpg, Dianous nitidulus (4front).jpg, Dianous nitidulus (2ventral) .jpg, Dianous nitidulus (1dorsal) .jpg, "
SEM-UBC COL-27383,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus flavicornis (3lateral) .jpg, Stenus flavicornis (2ventral) .jpg, Stenus flavicornis (1dorsal)   .jpg, "
SEM-UBC COL-27376,website/Main/Coleoptera/Staphylinidae/Steninae/,"Stenus capucinus (3lateral) .jpg, Stenus capucinus (1dorsal) .jpg, "
SEM-UBC COL-27249,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus kaszabi (2ventral) .jpg, Philonthus kaszabi (1dorsal) .jpg, Philonthus kaszabi (3lateral) .jpg, "
SEM-UBC COL-27229,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus caurinus male (1dorsal) .jpg, Philonthus caurinus male (3lateral) .jpg, Philonthus caurinus male (2ventral) .jpg, "
SEM-UBC COL-27280,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus varians female (1dorsal) .jpg, Philonthus varians female (3lateral) .jpg, Philonthus varians female (2ventral) .jpg, "
SEM-UBC COL-27276,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus triangulum male (1dorsal) .jpg, Philonthus triangulum male (3lateral) .jpg, Philonthus triangulum male (2ventral) .jpg, "
SEM-UBC COL-33707,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius rusticus (3lateral)  SEM-UBC COL-33707.jpg, Quedius rusticus (1dorsal)  SEM-UBC COL-33707.jpg, Quedius rusticus (2ventral)  SEM-UBC COL-33707.jpg, Quedius rusticus (4front)  SEM-UBC COL-33707.jpg, "
SEM-UBC COL-26998,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Cafius seminitens (3lateral) .jpg, Cafius seminitens (1dorsal) .jpg, Cafius seminitens (2ventral) .jpg, "
SEM-UBC COL-27175,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Nudobius cephalus (2ventral) .jpg, Nudobius cephalus (4front).jpg, Nudobius cephalus (1dorsal) .jpg, Nudobius cephalus (3lateral) .jpg, "
SEM-UBC COL-27277,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus triangulum female (3lateral) .jpg, Philonthus triangulum female (4front).jpg, Philonthus triangulum female (1dorsal) .jpg, Philonthus triangulum female (2ventral) .jpg, "
SEM-UBC COL-27315,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius horni (2ventral) .jpg, Quedius horni (3lateral) .jpg, Quedius horni (1dorsal) .jpg, "
SEM-UBC COL-27350,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus ater (2ventral) .jpg, Staphylinus ater (1dorsal) .jpg, Staphylinus ater (4front).jpg, Staphylinus ater (3lateral) .jpg, "
SEM-UBC COL-27774,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius spelaeus (1dorsal) .jpg, Quedius spelaeus (2ventral) .jpg, Quedius spelaeus (3lateral) .jpg, "
SEM-UBC COL-27254,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus occidentalis (3lateral) .jpg, Philonthus occidentalis (1dorsal) .jpg, Philonthus occidentalis (2ventral) .jpg, "
SEM-UBC COL-27245,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus gaudens (2ventral) .jpg, Philonthus gaudens (1dorsal) .jpg, Philonthus gaudens (3lateral) .jpg, "
SEM-UBC COL-27079,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Heterothops conformis Paratype (4front).jpg, Heterothops conformis Paratype (3lateral) .jpg, Heterothops conformis Paratype (1dorsal) .jpg, Heterothops conformis Paratype (2ventral) .jpg, "
SEM-UBC COL-27751,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Hesperus sp (3lateral) .jpg, Hesperus sp (4front).jpg, Hesperus sp (1dorsal) .jpg, Hesperus sp (2ventral) .jpg, "
SEM-UBC COL-27076,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Hesperus apicalis (2ventral) .jpg, Hesperus apicalis (1dorsal) .jpg, Hesperus apicalis (3lateral) .jpg, "
SEM-UBC COL-27113,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Linohesperus piceus female (2ventral) .jpg, Linohesperus piceus female (1dorsal) .jpg, Linohesperus piceus female (3lateral) .jpg, "
SEM-UBC COL-27239,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus caeruleipennis female (3lateral) .jpg, Philonthus caeruleipennis female (1dorsal) .jpg, Philonthus caeruleipennis female (2ventral) .jpg, "
SEM-UBC COL-27169,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Neobisnius senilis (3lateral) .jpg, Neobisnius senilis (1dorsal) .jpg, Neobisnius senilis (2ventral) .jpg, "
SEM-UBC COL-27258,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus politus female (3lateral) .jpg, Philonthus politus female (1dorsal) .jpg, Philonthus politus female (2ventral) .jpg, "
SEM-UBC COL-27357,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus mysticus (1dorsal) .jpg, Staphylinus mysticus (2ventral) .jpg, Staphylinus mysticus (3lateral) .jpg, "
SEM-UBC COL-27745,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Cafius luteipennis (1dorsal) .jpg, Cafius luteipennis (2ventral) .jpg, Cafius luteipennis (3lateral) .jpg, "
SEM-UBC COL-27230,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus caurinus female (1dorsal) .jpg, Philonthus caurinus female (2ventral) .jpg, Philonthus caurinus female (3lateral) .jpg, "
SEM-UBC COL-26722,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Acylophorus pronus (2ventral) .jpg, Acylophorus pronus (1dorsal) .jpg, Acylophorus pronus (3lateral) .jpg, "
SEM-UBC COL-27308,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius densiventris female (3lateral) .jpg, Quedius densiventris female (1dorsal) .jpg, Quedius densiventris female (2ventral) .jpg, "
SEM-UBC COL-27228,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus carbonarius (1dorsal) .jpg, Philonthus carbonarius (3lateral) .jpg, Philonthus carbonarius (2ventral) .jpg, "
SEM-UBC COL-27241,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus duplicatus male (1dorsal) .jpg, Philonthus duplicatus male (3lateral) .jpg, Philonthus duplicatus male (2ventral) .jpg, "
SEM-UBC COL-27361,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus rutilicauda (3lateral) .jpg, Staphylinus rutilicauda (2ventral) .jpg, Staphylinus rutilicauda (1dorsal) .jpg, "
SEM-UBC COL-27354,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus fossator (2ventral) .jpg, Staphylinus fossator (1dorsal) .jpg, Staphylinus fossator (3lateral) .jpg, "
SEM-UBC COL-27052,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Gabrius shulli (1dorsal) .jpg, Gabrius shulli (3lateral) .jpg, Gabrius shulli (2ventral) .jpg, "
SEM-UBC COL-27278,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus umbratilis (1dorsal) .jpg, Philonthus umbratilis (3lateral) .jpg, Philonthus umbratilis (2ventral) .jpg, "
SEM-UBC COL-27398,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius fellmani (1dorsal) .jpg, Quedius fellmani (3lateral) .jpg, Quedius fellmani (2ventral) .jpg, "
SEM-UBC COL-27263,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus rectangulus male (1dorsal) .jpg, Philonthus rectangulus male (2ventral) .jpg, Philonthus rectangulus male (3lateral) .jpg, "
SEM-UBC COL-27225,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Bisnius albionicus male (1dorsal) .jpg, Bisnius albionicus male (3lateral) .jpg, Bisnius albionicus male (2ventral) .jpg, "
SEM-UBC COL-26999,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Cafius aguayoi (3lateral) .jpg, Cafius aguayoi (1dorsal) .jpg, Cafius aguayoi (2ventral) .jpg, "
SEM-UBC COL-27233,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus cognatus (2ventral) .jpg, Philonthus cognatus (4front).jpg, Philonthus cognatus (1dorsal) .jpg, Philonthus cognatus (3lateral) .jpg, "
SEM-UBC COL-26995,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus nudus (1dorsal) .jpg, Philonthus nudus (4front).jpg, Philonthus nudus (3lateral) .jpg, Philonthus nudus (2ventral) .jpg, "
SEM-UBC COL-27271,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus spiniformis male Paratype (2ventral) .jpg, Philonthus spiniformis male Paratype (1dorsal) .jpg, Philonthus spiniformis male Paratype (3lateral) .jpg, "
SEM-UBC COL-27149,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius explanatus form A (1dorsal) .jpg, Quedius explanatus form A (2ventral) .jpg, Quedius explanatus form A (3lateral) .jpg, "
SEM-UBC COL-27488,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Tympanophorus puncticollis female (2ventral) .jpg, Tympanophorus puncticollis female (4front).jpg, Tympanophorus puncticollis female (1dorsal).jpg, Tympanophorus puncticollis female (3lateral) .jpg, "
SEM-UBC COL-24930,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Atrecus macrocephalus (2ventral) .jpg, Atrecus macrocephalus (4front).jpg, Atrecus macrocephalus (1dorsal) .jpg, Atrecus macrocephalus (3lateral) .jpg, "
SEM-UBC COL-27226,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus aurulentus male (1dorsal) .jpg, Philonthus aurulentus male (3lateral) .jpg, Philonthus aurulentus male (2ventral) .jpg, "
SEM-UBC COL-27252,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus lomatus female (1dorsal) .jpg, Philonthus lomatus female (3lateral) .jpg, Philonthus lomatus female (2ventral) .jpg, "
SEM-UBC COL-27172,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Neohypnus hamatus (1dorsal) .jpg, Neohypnus hamatus (3lateral) .jpg, Neohypnus hamatus (4front).jpg, Neohypnus hamatus (2ventral) .jpg, "
SEM-UBC COL-27232,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus gracilior (2ventral) .jpg, Philonthus gracilior (1dorsal) .jpg, Philonthus gracilior (3lateral) .jpg, "
SEM-UBC COL-24579,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Gabrius virilis (1dorsal) .jpg, Gabrius virilis (5genitalia) .jpg, Gabrius virilis (3lateral) .jpg, "
SEM-UBC COL-27250,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus lecontei (1dorsal) .jpg, Philonthus lecontei (3lateral) .jpg, Philonthus lecontei (2ventral) .jpg, "
SEM-UBC COL-26962,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Belonuchus rufipennis (4front).jpg, Belonuchus rufipennis (1dorsal) .jpg, Belonuchus rufipennis (3lateral) .jpg, Belonuchus rufipennis (2ventral) .jpg, "
SEM-UBC COL-27262,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus quadricollis male (3lateral) .jpg, Philonthus quadricollis male (1dorsal) .jpg, Philonthus quadricollis male (2ventral) .jpg, "
SEM-UBC COL-27264,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus rectangulus female (2ventral) .jpg, Philonthus rectangulus female (1dorsal) .jpg, Philonthus rectangulus female (3lateral) .jpg, "
SEM-UBC COL-27317,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius limbifer (2ventral) .jpg, Quedius limbifer (1dorsal) .jpg, Quedius limbifer (3lateral) .jpg, "
SEM-UBC COL-26948,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Atrecus punctiventris (1dorsal) .jpg, Atrecus punctiventris (2ventral) .jpg, Atrecus punctiventris (3lateral) .jpg, "
SEM-UBC COL-27078,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Heterothops carbonatus (3lateral) .jpg, Heterothops carbonatus (1dorsal) .jpg, Heterothops carbonatus (2ventral) .jpg, "
SEM-UBC COL-27352,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus cinnamopterus (3lateral) .jpg, Staphylinus cinnamopterus (1dorsal) .jpg, Staphylinus cinnamopterus (2ventral) .jpg, "
SEM-UBC COL-27316,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius incisus male Paratype (2ventral) .jpg, Quedius incisus male Paratype (1dorsal) .jpg, Quedius incisus male Paratype (4front).jpg, Quedius incisus male Paratype (3lateral) .jpg, "
SEM-UBC COL-27236,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Bisnius crestonensis male Paratype (1dorsal) .jpg, Bisnius crestonensis male Paratype (3lateral) .jpg, Bisnius crestonensis male Paratype (2ventral) .jpg, "
SEM-UBC COL-27305,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius criddlei (3lateral) .jpg, Quedius criddlei (1dorsal) .jpg, Quedius criddlei (2ventral) .jpg, "
SEM-UBC COL-27292,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Platydracus maculosus (1dorsal) .jpg, Platydracus maculosus (3lateral) .jpg, Platydracus maculosus (2ventral) .jpg, "
SEM-UBC COL-27768,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius caseyi divergens male (2ventral) .jpg, Quedius caseyi divergens male (1dorsal) .jpg, Quedius caseyi divergens male (3lateral) .jpg, "
SEM-UBC COL-27766,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius capucinus (2ventral) .jpg, Quedius capucinus (1dorsal) .jpg, Quedius capucinus (3lateral) .jpg, "
SEM-UBC COL-27120,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Lithocharodes longicollis (2ventral) .jpg, Lithocharodes longicollis (1dorsal) .jpg, Lithocharodes longicollis (3lateral) .jpg, "
SEM-UBC COL-27168,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Neobisnius paederoides (2ventral) .jpg, Neobisnius paederoides (4front).jpg, Neobisnius paederoides (1dorsal) .jpg, Neobisnius paederoides (3lateral) .jpg, "
SEM-UBC COL-27312,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius frater (2ventral) .jpg, Quedius frater (1dorsal) .jpg, Quedius frater (3lateral) .jpg, "
SEM-UBC COL-27309,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius elevatus male Paratype (3lateral) .jpg, Quedius elevatus male Paratype (1dorsal) .jpg, Quedius elevatus male Paratype (2ventral) .jpg, "
SEM-UBC COL-27322,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius nevadensis female (1dorsal) .jpg, Quedius nevadensis female (2ventral) .jpg, Quedius nevadensis female (3lateral) .jpg, "
SEM-UBC COL-27031,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Erichsonius cinerascens (3lateral) .jpg, Erichsonius cinerascens (1dorsal) .jpg, Erichsonius cinerascens (2ventral) .jpg, "
SEM-UBC COL-27260,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus pubes male (3lateral) .jpg, Philonthus pubes male (1dorsal) .jpg, Philonthus pubes male (2ventral) .jpg, "
SEM-UBC COL-26994,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Cafius canescens (2ventral) .jpg, Cafius canescens (1dorsal) .jpg, Cafius canescens (3lateral) .jpg, "
SEM-UBC COL-27034,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Erichsonius parcus (3lateral) .jpg, Erichsonius parcus (1dorsal) .jpg, Erichsonius parcus (1dorsal) _0001.jpg, Erichsonius parcus (2ventral) .jpg, "
SEM-UBC COL-27325,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius peregrinus (2ventral) .jpg, Quedius peregrinus (1dorsal) .jpg, Quedius peregrinus (3lateral) .jpg, "
SEM-UBC COL-27077,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Hesperus baltimorensis (2ventral) .jpg, Hesperus baltimorensis (1dorsal) .jpg, Hesperus baltimorensis (3lateral) .jpg, "
SEM-UBC COL-27756,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Ontholestes cingulatus form A (2ventral) .jpg, Ontholestes cingulatus form A (4front).jpg, Ontholestes cingulatus form A (1dorsal) .jpg, Ontholestes cingulatus form A (3lateral) .jpg, "
SEM-UBC COL-24699,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Gabrius forcipatus (3lateral) .jpg, Gabrius forcipatus (1dorsal) .jpg, Gabrius forcipatus (4front).jpg, Gabrius forcipatus (2ventral) .jpg, "
SEM-UBC COL-27275,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus theveneti male (3lateral) .jpg, Philonthus theveneti male (1dorsal) .jpg, Philonthus theveneti male (2ventral) .jpg, "
SEM-UBC COL-27364,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus tomentosus (2ventral) .jpg, Staphylinus tomentosus (3lateral) .jpg, Staphylinus tomentosus (1dorsal) .jpg, "
SEM-UBC COL-27270,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Bisnius sordidus male (2ventral) .jpg, Bisnius sordidus male (1dorsal) .jpg, Bisnius sordidus male (3lateral) .jpg, "
SEM-UBC COL-27327,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius prostans (3lateral) .jpg, Quedius prostans (2ventral) .jpg, Quedius prostans (1dorsal) .jpg, "
SEM-UBC COL-27061,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Gyrohypnus angustatus (1dorsal) .jpg, Gyrohypnus angustatus (3lateral) .jpg, Gyrohypnus angustatus (2ventral) .jpg, "
SEM-UBC COL-27237,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus crotchi (3lateral) .jpg, Philonthus crotchi (1dorsal) .jpg, Philonthus crotchi (2ventral) .jpg, "
SEM-UBC COL-27050,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Gabrius microphthalmus (3lateral) .jpg, Gabrius microphthalmus (1dorsal) .jpg, Gabrius microphthalmus (2ventral) .jpg, "
SEM-UBC COL-27765,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus grandicollis female (3lateral) .jpg, Philonthus grandicollis female (1dorsal) .jpg, Philonthus grandicollis female (2ventral) .jpg, "
SEM-UBC COL-27019,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Creophilus maxillosus (3lateral) .jpg, Creophilus maxillosus (4front).jpg, Creophilus maxillosus (1dorsal) .jpg, Creophilus maxillosus (2ventral) .jpg, "
SEM-UBC COL-27033,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Erichsonius nanus (3lateral) .jpg, Erichsonius nanus (1dorsal) .jpg, Erichsonius nanus (2ventral) .jpg, "
SEM-UBC COL-27356,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus maculosus (3lateral) .jpg, Staphylinus maculosus (2ventral) .jpg, Staphylinus maculosus (1dorsal)  .jpg, "
SEM-UBC COL-27269,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Bisnius sordidus female (3lateral) .jpg, Bisnius sordidus female (2ventral) .jpg, Bisnius sordidus female (1dorsal) .jpg, "
SEM-UBC COL-27358,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus nigrellus (1dorsal) .jpg, Staphylinus nigrellus (2ventral) .jpg, Staphylinus nigrellus (3lateral) .jpg, "
SEM-UBC COL-27365,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus violaceus male (2ventral) .jpg, Staphylinus violaceus male (1dorsal)   .jpg, Staphylinus violaceus male (3lateral) .jpg, "
SEM-UBC COL-27248,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Philonthus jurgans (3lateral) .jpg, Philonthus jurgans (2ventral) .jpg, Philonthus jurgans (1dorsal) .jpg, "
SEM-UBC COL-27355,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Staphylinus luteipes (1dorsal) .jpg, Staphylinus luteipes (2ventral) .jpg, Staphylinus luteipes (3lateral) .jpg, "
SEM-UBC COL-27080,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Heterothops fraternus Paratype (1dorsal)     .jpg, Heterothops fraternus Paratype (3lateral) .jpg, Heterothops fraternus Paratype (2ventral) .jpg, "
SEM-UBC COL-27314,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Quedius fulgidus male (3lateral) .jpg, Quedius fulgidus male (1dorsal) .jpg, Quedius fulgidus male (2ventral) .jpg, "
SEM-UBC COL-27750,website/Main/Coleoptera/Staphylinidae/Staphylininae/,"Hemiquedius ferox (2ventral) .jpg, Hemiquedius ferox (1dorsal) .jpg, Hemiquedius ferox (3lateral) .jpg, "
